,Path Length,Acceleration Usage,Steering Usage,Average Speed,Avg Computational Time,Robot Number,File Name,Method,Initial Distance,Solver Failure,Collision Number
110,10.495781845560703,1.8433381793137407,0.09195773405439582,1.8955031806059277,0.027269906672899937,5,circular_seed_2.json,DWA,14.142135623730951,0,0
111,28.261073210301856,1.5656027901493368,0.12725793383373682,1.9027136877452946,0.08668567574433098,5,circular_seed_2.json,MPC,14.142135623730951,0,0
112,1.7860681432365944,0.17547335572737974,0.03961539416990555,1.9173047352221566,0.0039483542377884324,5,circular_seed_2.json,C3BF,14.142135623730951,5,0
113,5.015069906430867,0.8320171173641084,0.07144470668015634,1.774974788566612,0.0033647829852167955,5,circular_seed_2.json,CBF,14.142135623730951,0,0
114,44.87471114772466,0.31117337822642666,0.09953201438509271,1.7742907165076574,0.017113633328173533,5,circular_seed_2.json,LBP,14.142135623730951,0,0
115,35.5583833720362,1.7117227135609487,0.13417091474392717,1.8716706709034074,0.03281332106485854,6,circular_seed_11.json,DWA,10.0,0,0
116,60.09177842123438,1.5637410167350518,0.2443291337129998,1.5339086492277538,0.08548279232082345,6,circular_seed_11.json,MPC,10.0,0,0
117,14.789246215046575,0.21813131883921807,0.01086866438202306,1.2490578411685758,0.004834058375507077,6,circular_seed_11.json,C3BF,10.0,14,3
118,46.22624542491721,2.173190918734482,0.14360097500565847,1.4058612075635277,0.004839636202345273,6,circular_seed_11.json,CBF,10.0,0,0
119,51.592882603373994,0.3272925451500225,0.13315025486372103,1.756898727249072,0.020357104413998052,6,circular_seed_11.json,LBP,10.0,0,2
120,6.095475272403382,1.8567027324408585,0.09465694855370951,1.8551317317684455,0.02800460228553185,5,circular_seed_1.json,DWA,14.142135623730951,0,0
121,2.163576736673831,1.4561339987598132,0.14961846828828945,1.8492491897492194,0.10826525796543468,5,circular_seed_1.json,MPC,14.142135623730951,0,0
122,2.6197260578782133,0.25287720832070304,0.035976684636209205,1.888558321288603,0.004184401198609235,5,circular_seed_1.json,C3BF,14.142135623730951,4,0
123,-12.632971409071203,0.19014139830794966,0.02195641241039691,1.1003818571912303,0.003092111293323325,5,circular_seed_1.json,CBF,14.142135623730951,0,1
124,112.03244285155495,0.24923808589396007,0.11188233542045016,1.6373569557519605,0.016294004884227022,5,circular_seed_1.json,LBP,14.142135623730951,0,0
125,41.091449829140224,1.717569012472928,0.1546312288986138,1.8282840811888463,0.03071118019245289,5,circular_seed_6.json,DWA,10.0,0,0
126,27.296351345932994,1.4856780711103985,0.17741561311915924,1.4158251087682368,0.09333134374835274,5,circular_seed_6.json,MPC,10.0,0,0
127,4.931422463136483,0.30292331570112446,0.06364652796687129,1.8697364358700355,0.0053206585210765125,5,circular_seed_6.json,C3BF,10.0,0,0
128,8.235753607098127,0.8619914253222918,0.09488385809673823,1.7798333045958095,0.004421493112346232,5,circular_seed_6.json,CBF,10.0,0,0
129,40.03053417865092,0.3581733256344717,0.12354070637621248,1.7380567006003194,0.02274915181140934,5,circular_seed_6.json,LBP,10.0,0,0
130,115.98470230741593,1.5355772116757336,0.2412271464506712,1.6662588577800401,0.0480240446349885,7,circular_seed_21.json,DWA,8.0,0,0
131,44.45671852924937,1.2075114457749054,0.2681224293604601,1.5701707944987764,0.0959790173427079,7,circular_seed_21.json,MPC,8.0,0,0
132,9.625781191209112,0.5145600174706656,0.07068502977800198,1.7750535219802062,0.007169320250830948,7,circular_seed_21.json,C3BF,8.0,0,0
133,15.208063267926942,1.5424223869914697,0.13608552265191529,1.5771716392206148,0.007813051962487286,7,circular_seed_21.json,CBF,8.0,0,0
134,71.59548379534716,0.3876610568366027,0.16474532176959683,1.2470581146940187,0.03608272583074542,7,circular_seed_21.json,LBP,8.0,0,0
135,9.608596756985387,1.765612553551366,0.13793066215240252,1.7943496055409462,0.04021634193967064,5,circular_seed_5.json,DWA,10.0,0,0
136,3.595316930668524,1.485136820785161,0.17500398275053186,1.7782352476254304,0.09661848584159476,5,circular_seed_5.json,MPC,10.0,0,0
137,4.666771052097247,0.3634366099448774,0.0520075314387576,1.8433748954678904,0.007509611300285289,5,circular_seed_5.json,C3BF,10.0,0,0
138,11.042546964191171,1.75521922292488,0.12750473982612612,1.5417845577469242,0.004572061436599768,5,circular_seed_5.json,CBF,10.0,0,0
139,102.89508146904593,0.3868513132014025,0.1631729349035606,1.5638591798458568,0.02328475685226934,5,circular_seed_5.json,LBP,10.0,0,0
140,39.7357033652136,1.7129574559848322,0.13913308723852533,1.8582836002434393,0.042881392901955806,6,circular_seed_13.json,DWA,10.0,0,0
141,5.734985048119653,1.2993271344707107,0.1357888101877463,1.7974583965918554,0.10181701498944502,6,circular_seed_13.json,MPC,10.0,0,0
142,1.436940852862356,0.2762017163221004,0.020449303237506242,1.8757092096631567,0.008088126614130622,6,circular_seed_13.json,C3BF,10.0,0,0
143,2.1155588147655133,0.7793692375357271,0.03731258573256931,1.8276665315636207,0.008756271828996375,6,circular_seed_13.json,CBF,10.0,0,0
144,54.434628582624725,0.4140912244393448,0.11751183462710023,1.4764069934581185,0.03035753027564495,6,circular_seed_13.json,LBP,10.0,0,0
145,22.33891409683968,1.6559925316522712,0.18986754922893737,1.7487411790500198,0.10356493718696363,7,circular_seed_16.json,DWA,10.0,0,0
146,20.777777664320947,1.5320876578250127,0.2294378285421788,1.5387372446207,0.2120298471929352,7,circular_seed_16.json,MPC,10.0,0,0
147,5.370512487638963,0.42390049721731043,0.04647812965787675,1.8156073312681504,0.014650583851571176,7,circular_seed_16.json,C3BF,10.0,0,0
